name,price,change,high_low,volume,marketcap
DPR/Deeper Network,0.06051,-8.34 %,0.06668/0.0592,"396,904.59","$12,888,630"
BERRY/Berry,0.0025208,-2.10 %,0.0026207/0.0023604,"395,554.16",$-
RFOX/ RedFOX Labs ,0.03913,-2.80 %,0.04111/0.038,"390,989.30","$5,306,231"
DAO/ DAO Maker ,2.8232,+2.13 %,2.851/2.7027,"389,633.86","$197,449,334"
IOST/ IOST ,0.02714,-2.44 %,0.02812/0.02683,"387,962.18","$504,498,557"
MFT/ Hifi Finance ,0.00793,+0.63 %,0.00802/0.00773,"387,675.54",$-
ROSN/Roseon Finance,0.07155,-0.27 %,0.07346/0.07002,"386,912.37",$-
BOSON/ Boson Token ,0.7656,+2.69 %,0.7881/0.7293,"384,436.90","$12,420,278"
ALPACA/ Alpaca Finance ,0.5135,-3.25 %,0.5308/0.5056,"380,547.69","$72,713,588"
PUNDIX/ PundiX ,0.839,+0.59 %,0.959/0.812,"377,785.06","$216,874,483"
GAFI/GameFi,33.956,+10.75 %,34.569/29.67,"375,143.61","$33,891,450"
HAI/ Hacken Token ,0.04551,-2.65 %,0.04673/0.04539,"370,437.82","$27,624,622"
IOI/IOI Token,0.7033,-0.56 %,0.7258/0.678,"367,342.65","$5,038,828"
ZBC/Zebec Protocol,0.040669,-0.04 %,0.043999/0.039211,"367,236.33",$-
EPK/ EpiK Protocol ,0.0581,-15.05 %,0.0724/0.0573,"366,902.46","$2,567,813"
BAKE/ Bakery ,0.687,-1.43 %,0.711/0.662,"365,087.79","$117,153,674"
CUDOS/Cudos,0.01871,-4.58 %,0.02009/0.01846,"360,582.34","$1,802,606"
CTSI/ Cartesi ,0.3025,-1.01 %,0.312/0.2895,"359,567.00","$61,563,939"
UMEE/ Umee ,0.06721,+1.54 %,0.06934/0.06524,"358,270.96","$33,638,605"
ZRX/ 0xProject ,0.842,+5.43 %,0.9123/0.7748,"357,435.75","$713,591,677"
KP3R/Keep3rV1,360.6,+1.10 %,374.64/343.14,"356,493.29","$72,120,361"
ERG/ Ergo ,3.7067,+0.10 %,3.9032/3.6202,"356,479.41","$122,649,977"
TONCOIN/ The Open Network ,2.267,+10.74 %,2.3/2.036,"355,668.84","$11,332,198,122"
VELO/ Velo ,0.045,-8.90 %,0.0503/0.044,"354,356.72","$1,809,000"
ERN/ Ethernity ,4.153,-1.70 %,4.278/4.03,"354,045.23","$55,575,724"
FORM/Formation FI,0.01031,-6.52 %,0.01115/0.01,"352,517.76","$302,238"
BADGER/ Badger DAO ,8.641,-0.74 %,8.9/8.341,"351,032.57","$108,352,912"
AERGO/ Aergo ,0.23169,+1.03 %,0.26559/0.2219,"348,975.43","$83,978,867"
XDEFI/XDEFI Wallet,0.8579,-5.06 %,0.9046/0.8484,"347,798.89","$34,531,355"
HOTCROSS/Hot Cross,0.17909,-3.43 %,0.18961/0.17533,"347,387.89","$20,371,487"
POLS/ Polkastarter ,1.1883,+2.31 %,1.2147/1.141,"345,801.09","$58,010,457"
ACE/Acent,0.03657,+6.96 %,0.04042/0.0334,"345,586.96","$1,026,044"
BNB/Binance Coin,389.5054,+0.15 %,394.2206/381.6472,"342,727.60","$65,489,961,341"
TT/ThunderCore,0.009853,+3.55 %,0.010665/0.009352,"339,235.82","$53,606,949"
PDEX/Polkadex,4.134,+2.20 %,4.223/3.992,"339,029.65","$8,118,597"
BAL/Balancer,14.23,-11.44 %,16.17/14.17,"336,185.37","$98,810,715"
LYXE/LUKSO Token,11.666,-2.05 %,11.994/11.1,"333,052.17","$44,377,400"
WNXM/WNXM,27.04,+0.67 %,27.36/25.73,"332,773.29","$45,345,107"
KISHU/ KISHU INU ,0.000000001194,+3.37 %,0.000000001214/0.000000001143,"332,465.16",$-
KLO/Kalao Token,0.1026,+0.34 %,0.1104/0.101057,"329,213.35",$-
IOTX/ IoTeX ,0.069532,+0.25 %,0.070881/0.066845,"328,146.25","$663,389,468"
TIDAL/ Tidal Governance ,0.000749,-3.22 %,0.000818/0.00073,"326,067.55","$648,054"
DAG/Constellation,0.17421,-1.11 %,0.17813/0.17354,"323,817.78",$-
STRONG/Strong,27.77,+0.87 %,28.5/26.77,"321,557.74","$3,839,730"
BRISE/Bitgert,0.00000090041,-1.56 %,0.000000955/0.0000008533,"321,328.13",$-
SHILL/Project SEED,0.077368,-4.71 %,0.081788/0.076957,"308,628.54",$-
CQT/ Covalent ,0.2786,-4.03 %,0.2911/0.2783,"306,823.13","$22,393,841"
TRIBE/ Tribe ,0.495,-0.04 %,0.5192/0.4894,"305,316.37","$171,317,128"
CIRUS/Cirus Foundation,0.14915,+5.10 %,0.15681/0.14074,"304,351.72",$-
FRR/Frontrow,0.0146,-3.43 %,0.01564/0.01369,"300,769.69","$3,954,162"
BONDLY/Bondly,0.02988,+1.84 %,0.0311/0.02907,"300,221.77","$3,106,888"
BEPRO/BEPRO Network,0.004059,+4.93 %,0.0044/0.003827,"297,549.74","$7,407,675"
RITE/ritestream,0.027311,-3.50 %,0.02949/0.02719,"295,031.56",$-
POND/ Marlin ,0.02385,-0.74 %,0.02429/0.02341,"294,841.53","$17,575,266"
CTI/ClinTex CTi,0.02121,+0.71 %,0.0226/0.02015,"294,591.27",$-
LPT/ Livepeer ,24.67,-3.41 %,25.92/23.223,"293,187.23","$584,239,825"
SERO/ Sero ,0.1361,-1.37 %,0.1395/0.1342,"289,868.19",$-
SAITO/Saito,0.027791,-12.05 %,0.031845/0.0269,"289,616.84","$28,845,668"
CTX/ C2X ,3.11,-0.21 %,3.4497/2.9799,"288,916.82",$-
AKRO/ Akropolis ,0.00999,-0.59 %,0.01022/0.00946,"286,203.65","$37,227,893"
AMP/Amp,0.02204,+4.60 %,0.02252/0.02064,"285,667.43","$930,698,556"
GGG/Good Games Guild,0.44652,-0.75 %,0.4522/0.43955,"284,583.22",$-
BOND/ BarnBridge ,6.705,-5.48 %,7.151/6.643,"284,365.69","$22,308,011"
GMEE/GAMEE,0.04739,+5.19 %,0.05186/0.04251,"283,165.39","$6,519,450"
WEMIX/ WEMIX ,3.13394,-2.92 %,3.23492/3.04955,"282,586.94","$386,206,965"
TOMO/ TomoChain ,1.2069,+2.78 %,1.2802/1.1072,"281,295.11","$108,488,074"
ILV/Illuvium,483.35,-1.99 %,497.47/467.15,"281,198.82","$306,818,980"
LSS/ Lossless ,0.51275,+3.43 %,0.52799/0.48493,"279,313.94",$-
DOME/Everdome,0.030862,-0.83 %,0.033334/0.030232,"279,201.55","$117,275,600"
AME/AMEPAY,0.01008,+8.73 %,0.01252/0.00773,"277,496.44","$2,520,000"
DORA/ Dorayaki ,4.621,-0.75 %,4.75/4.487,"275,045.87","$7,011,596"
KAI/ KardiaChain ,0.02807,-2.29 %,0.02896/0.02692,"274,841.92","$94,113,096"
MBOX/ Mobox ,2.213,+3.55 %,2.362/2.084,"274,385.92","$176,714,855"
SLC/Solice,0.451057,-7.52 %,0.500008/0.41929,"274,286.64","$19,485,662"
UBXS/UBXS Token,0.20852,-6.62 %,0.22318/0.20408,"271,046.43",$-
STND/Standard,0.1241,-13.15 %,0.1481/0.1235,"270,166.69","$639,115"
CRTS/Cratos,0.0026951,-0.60 %,0.0028699/0.0025391,"266,645.58",$-
MBS/MonkeyLeague,0.1484,+2.84 %,0.1517/0.141,"266,284.90",$-
THN/Throne,0.042031,-1.89 %,0.045301/0.039707,"264,036.49","$10,828"
XCUR/Curate,0.866,+9.89 %,0.902/0.779,"263,245.41","$7,352,193"
BENQI/ BENQI ,0.03885,+0.80 %,0.03984/0.03754,"263,061.07",$-
SWAP/TrustSwap,0.728,-7.96 %,0.791/0.717,"262,776.20","$51,515,715"
XAVA/Avalaunch,2.8896,-2.14 %,2.9679/2.8011,"262,542.17",$-
PKF/PolkaFoundry,0.4308,+8.59 %,0.48/0.39,"262,108.08","$16,429,246"
1EARTH/EarthFund,0.021858,+9.44 %,0.023412/0.019614,"258,950.23",$-
UMA/UMA,5.586,-2.53 %,5.838/5.5,"257,777.40","$368,940,145"
XPRT/ Persistence ,2.497,-4.36 %,2.611/2.492,"255,634.44","$22,722,700"
KLV/Klever,0.03404,-1.61 %,0.03507/0.03341,"255,366.16","$146,565,147"
WEAR/Metawear,0.010211,-0.94 %,0.0109979/0.0094647,"254,520.86",$-
MKR/ MakerDAO ,1673.33,+0.50 %,1685.97/1601.05,"252,664.89","$1,635,899,281"
WAGYU/WagyuSwap,0.0639,-10.12 %,0.0711/0.0607,"251,567.00",$-
C98/ Coin98 ,1.29247,-2.88 %,1.34655/1.272,"251,499.92","$239,106,950"
POKT/Pocket Network,0.5221,+1.83 %,0.5568/0.5105,"250,509.66","$344,079,604"
MAN/MatrixAI,0.016319,-2.08 %,0.016909/0.015789,"249,360.26","$3,497,195"
TITA/Titan Hunters,0.081147,+8.93 %,0.103989/0.073129,"248,909.58",$-
HIGH/ Highstreet ,4.095,+2.86 %,4.444/3.882,"248,331.86","$10,237,500"
QUICK/ Quickswap ,160.99,-0.76 %,164.84/156.4,"247,477.19","$25,718,635"
BUY/Buying.com,0.03967,-1.04 %,0.042/0.035,"245,792.68","$2,877,585"
WNCG/ Nine Chronicles ,0.534,-2.00 %,0.5575/0.5197,"244,640.15","$63,970,164"
STORE/Bit.Store,0.063677,+11.68 %,0.068395/0.056244,"243,714.56","$1,289,459"
FRA/ Findora ,0.01231,+0.81 %,0.01304/0.012,"243,486.28","$29,109,867"
BTM/ Bytom ,0.02024,-2.36 %,0.02083/0.01958,"242,382.88","$33,224,048"
BIT/ BitDAO ,1.2347,+0.99 %,1.2512/1.1843,"242,154.43","$723,878,610"
XED/Exeedme,0.2035,-2.67 %,0.2092/0.1949,"241,620.02","$13,098,888"
PBR/PolkaBridge,0.22037,-0.91 %,0.225/0.21276,"239,433.34","$8,568,643"
CELR/ Celer ,0.042341,-0.77 %,0.043911/0.040807,"236,830.76","$276,141,828"
MATTER/AntiMatter,0.4019,+35.41 %,0.4822/0.2911,"233,538.50","$3,776,386"
KILT/KILT Protocol,0.9639,-5.42 %,1.0447/0.8999,"232,767.11",$33
SFP/SafePal,0.71345,-0.86 %,0.72979/0.69242,"232,720.23","$77,171,509"
TRADE/Polytrade,0.16149,-5.18 %,0.17326/0.16,"229,955.74","$1,292,207"
MAPE/Mecha Morphing,1.5039,-25.41 %,2.08/1.44999,"229,153.01",$-
CHICKS/SolChicks,0.01311,+2.18 %,0.01334/0.01233,"225,968.86",$-
PBX/Paribus,0.006278,-6.78 %,0.00696/0.005885,"225,335.84",$-
PPAD/PlayPad,0.0216,-5.55 %,0.02299/0.02087,"222,785.11",$-
VR/Victoria VR,0.12513,-3.62 %,0.12986/0.1245,"222,679.94","$105,546,709"
TVK/ Terra Virtua ,0.0951,+2.03 %,0.096/0.0904,"221,142.39","$22,155,029"
OM/ MantraDAO ,0.0967,-3.30 %,0.1005/0.0946,"220,958.64","$43,316,163"
ORN/Orion Protocol,2.751,-0.50 %,2.83/2.686,"217,149.32","$70,356,825"
FALCONS/FalconSwaps,0.033297,+2.05 %,0.035591/0.032334,"214,468.94",$-
LOCG/Legends of Crypto,0.05844,+1.98 %,0.06181/0.05294,"213,831.02","$1,078,487"
SUN/ SUN ,0.01383,+3.36 %,0.01455/0.01314,"212,861.80","$145,421,178"
MARSH/Unmarshal,0.402,-8.63 %,0.449/0.395,"212,005.22","$2,749,680"
HYDRA/Hydra,7.158,-4.76 %,7.53/7.071,"209,511.42","$27,619,745"
WZRD/Wizardia,0.13793,+3.74 %,0.1864/0.12857,"209,490.14",$-
TFUEL/ ThetaFuel ,0.15073,-2.25 %,0.15469/0.14888,"209,167.95","$833,006,089"
LIT/ Litentry ,1.234,+0.24 %,1.265/1.181,"208,464.19","$22,212,000"
FLY/ Franklin ,0.00288,-4.00 %,0.003/0.00269,"208,341.77","$552,453"
DANA/Ardana,1.6521,+1.51 %,1.6722/1.5657,"206,597.95",$-
RANKER/RankerDAO,0.023013,-6.97 %,0.024924/0.022684,"204,282.69","$681,185"
FEAR/FEAR,0.38099,-3.16 %,0.40031/0.37634,"199,149.21","$1,882,091"
HAPI/ HAPI.one ,15.7674,-1.03 %,16.2475/15.5123,"198,136.46","$1,242,471"
TARA/ Taraxa ,0.00453,+0.86 %,0.004793/0.004405,"197,530.11","$1,087,200"
GAS/ Gas ,4.493,+0.37 %,4.612/4.35,"197,231.07","$45,506,789"
ABBC/ABBC Coin,0.0992,-0.30 %,0.1009/0.0949,"195,797.14","$97,024,872"
XEM/ NEM ,0.0916,+1.55 %,0.0926/0.088,"192,899.91","$824,400,000"
GHST/ Aavegotchi ,1.8626,+0.94 %,1.8771/1.8363,"191,299.95","$68,857,621"
TKO/ Tokocrypto ,0.627,-3.83 %,0.656/0.622,"191,058.12","$67,977,250"
ATLAS/ Star Atlas ,0.019766,-0.58 %,0.0201802/0.0194817,"190,361.62","$42,694,560"
EQX/EQIFi ,0.05379,-0.55 %,0.05551/0.05354,"190,129.00",$-
KMA/Calamari Network,0.00538,-5.44 %,0.00573/0.00486,"188,753.22",$-
NOIA/Syntropy,0.1136,-5.88 %,0.1214/0.1136,"187,110.53","$62,592,513"
FEG/ FEG Token ,0.000000002053,+0.19 %,0.00000000215/0.00000000196,"186,756.07","$84,316,710"
ATA/Automata,0.33401,+1.80 %,0.34123/0.3197,"186,102.78","$57,533,891"
PSTAKE/pSTAKE Finance,0.52288,-1.76 %,0.53921/0.51741,"185,519.45","$30,327,040"
FIO/FIO Protocol,0.09946,+2.67 %,0.1058/0.0952,"183,856.03","$23,940,796"
SHFT/ Shyft Network ,0.0793,-4.68 %,0.0838/0.0781,"183,133.02","$8,325,694"
XVS/ Venus ,9.56,+1.81 %,9.74/9.36,"182,634.67","$101,809,526"
COCOS/COCOS,1.1346,+0.01 %,1.144/1.1088,"182,473.04","$47,671,204"
VAI/Vaiot,0.03912,-7.23 %,0.04217/0.03902,"182,168.18","$185,486"
PCX/ChainX,1.438,+2.56 %,1.462/1.292,"180,104.03","$11,106,177"
REQ/ Request ,0.20822,+0.26 %,0.21301/0.20102,"179,649.98","$208,194,182"
ORC/Orbit Chain,0.262,-3.81 %,0.2726/0.2612,"179,095.40","$153,321,896"
BNX/ BinaryX ,103.354,+0.75 %,104.505/101.546,"177,805.93","$128,882,335"
ORBS/Orbs,0.0799,+3.36 %,0.0833/0.0758,"177,592.09","$178,173,046"
ALPHA/ Alpha Finance ,0.324,-3.02 %,0.337/0.314,"175,658.52","$144,610,961"
OXT/ Orchid ,0.2193,-0.13 %,0.223/0.2138,"174,720.69","$151,468,335"
WOZX/ EFFORCE ,0.116,+3.38 %,0.1198/0.1122,"174,464.41","$38,309,000"
ARRR/Pirate Chain,1.564,-3.39 %,1.619/1.551,"173,979.22","$270,792,497"
UMB/Umbrella Network,0.0785,-3.20 %,0.0816/0.0777,"171,275.15","$5,813,724"
LKR/Polkalokr,0.04798,+1.20 %,0.04914/0.0465,"171,142.98","$1,229,645"
PMON/ Polkamon ,3.9246,+6.86 %,4.5129/3.5572,"170,448.45","$7,064,280"
HDV/Hydraverse,0.01502,-3.53 %,0.01559/0.01502,"169,132.15",$-
UPI/Pawtocol,0.048942,+2.97 %,0.051996/0.046599,"168,825.55",$-
WRX/ WazirX ,0.5551,+0.94 %,0.5649/0.5411,"165,355.32","$163,068,172"
NEST/ Nest Protocol ,0.02947,+5.28 %,0.03028/0.02763,"165,277.79","$59,101,326"
SUTER/Suterusu,0.002149,-7.45 %,0.002339/0.002095,"163,934.35","$3,490,058"
BAO/ Bao Finance ,0.0001367,-1.08 %,0.0001397/0.0001332,"163,662.95","$4,656,887"
SENSO/Sensorium,0.5992,+9.16 %,0.6024/0.533,"161,522.92","$7,335,013"
BCD/ BCD ,0.3131,-5.94 %,0.3329/0.303,"160,941.80","$58,390,926"
AVT/Aventus,2.3755,+1.01 %,2.654/2.3186,"160,813.54","$14,253,000"
OMI/ ECOMI ,0.002534,-6.45 %,0.00271/0.002455,"157,913.94","$497,387,333"
SOLO/Sologenic,0.49503,-5.53 %,0.52437/0.49487,"157,742.02","$99,006,895"
MNY/MoonieNFT,0.001779,-0.55 %,0.001796/0.001739,"157,030.65",$-
REVO/Revomon,0.34839,-2.81 %,0.36812/0.344,"156,423.78","$4,529,070"
LIME/iMe Lab,0.03165,-5.06 %,0.03349/0.03091,"156,298.10",$-
PUSH/PUSH,1.042,+3.09 %,1.05752/0.94356,"155,770.09","$8,254,495"
SWINGBY/Swingby,0.00935,+6.00 %,0.0097/0.00834,"155,600.01","$500,457"
KIN/ KIN ,0.00003017,-0.46 %,0.00003037/0.0000293,"155,217.51","$45,801,504"
CGG/Chain Guardians,0.2712,-5.10 %,0.2965/0.27,"154,799.15","$3,179,105"
ODDZ/OddzToken,0.08104,-0.11 %,0.08131/0.07992,"154,756.00","$747,189"
SIN/Sinverse,0.04065,-9.38 %,0.04666/0.04015,"153,947.47",$-
NBP/NFTBomb,0.006213,+27.73 %,0.007696/0.004565,"153,091.58","$62,130"
LDO/Lido DAO Token,3.1491,+2.24 %,3.1749/2.9201,"153,053.28","$77,276,624"
MHUNT/MetaShooter,0.16749,-1.16 %,0.18061/0.158,"150,700.85",$-
BDP/Big Data,0.16515,+3.21 %,0.183/0.15648,"149,238.29","$3,951,817"
MPL/Maple,52.452,-6.17 %,56.502/52.336,"148,168.34","$176,437,985"
SPELLFIRE/Spellfire,0.009537,-1.51 %,0.010002/0.009099,"147,580.21","$412,456"
APT/Apricot,0.026225,-1.48 %,0.029412/0.025745,"147,348.46",$-
SKU/Sakura Finance,0.05749,+1.80 %,0.05843/0.0555,"146,466.84","$3,046,970"
SYLO/Sylo,0.004222,-2.01 %,0.004338/0.004206,"145,843.56","$10,266,289"
HEART/Humans,0.0237,-2.54 %,0.02432/0.02306,"144,388.62",$-
NGL/Gold Fever,0.5858,-2.26 %,0.603/0.5797,"144,378.74",$-
LITH/Lithium Finance,0.00345,-7.33 %,0.003757/0.0034,"144,179.00","$2,450,034"
POWR/PowerLedger,0.4741,+0.25 %,0.4869/0.4618,"143,811.16","$220,686,959"
DERC/DeRace,0.89463,-6.01 %,0.95745/0.85,"143,724.59","$34,756,376"
SRK/SparkPoint,0.001055,-2.94 %,0.001097/0.001026,"139,104.90","$8,840,128"
DOE/Dogs Of Elon,0.034,+26.44 %,0.03748/0.02691,"138,089.04",$-
AKITA/ Akita Inu ,0.000000656,-0.90 %,0.00000067/0.00000064,"137,795.26",$-
LIKE/Only1,0.08041,-0.35 %,0.08119/0.08001,"136,250.60","$1,409,279"
EWT/Energy Web,4.784,-0.70 %,5.005/4.701,"134,931.34","$143,817,268"
RLC/ iExec ,1.7795,-1.32 %,1.8574/1.7224,"134,518.48","$142,485,976"
DES/DeSpace Protocol,0.03243,-1.15 %,0.03312/0.03137,"134,516.66",$-
CLH/ClearDAO,0.032442,-2.61 %,0.033736/0.031175,"134,065.71","$2,534,130"
RIDE/holoride,1.1671,-1.70 %,1.2208/1.15,"133,773.67",$152
LUFFY/Luffy,0.000000000431,-2.04 %,0.000000000458/0.000000000403,"131,059.81",$-
BMON/Binamon,0.02625,-0.79 %,0.02698/0.02556,"130,727.80","$3,030,666"
FUSE/Fuse Network,0.28299,-6.62 %,0.30535/0.27668,"130,541.54","$15,577,333"
NFTB/NFTb,0.06126,-1.57 %,0.06327/0.06019,"130,007.75","$14,264,240"
PNT/ pNetwork ,0.4884,-0.67 %,0.4978/0.4709,"127,436.83","$15,675,567"
SHR/ShareToken,0.00519,-9.10 %,0.00574/0.00519,"126,370.21","$12,117,478"
ALPINE/Alpine F1 Team Fan Token,5.7851,+7.20 %,6.2903/5.2074,"125,905.55",$-
CART/ CryptoArt.Ai ,0.05,+3.09 %,0.0518/0.0472,"125,355.01","$280,000"
GLM/Golem,0.3941,-0.40 %,0.3997/0.38,"123,674.20","$394,100,000"
POLIS/Star Atlas DAO,1.3764,-2.03 %,1.441/1.372,"122,452.82",$-
DOGA/Dogami,0.185206,+6.28 %,0.185777/0.158232,"122,280.05",$-
KUMA/Kuma Inu,0.0000000668,-4.57 %,0.0000000714/0.0000000647,"121,451.99","$7,932,511"
UFI/PureFi,0.05214,+3.18 %,0.05669/0.05039,"119,182.76",$-
REVV/REVV,0.0725,-2.68 %,0.0745/0.0721,"118,721.81","$20,174,622"
LOON/Loon Network,0.00571,-1.89 %,0.0066/0.00539,"118,716.84","$563,730"
STMX/ StormX ,0.017027,-0.35 %,0.017258/0.01642,"118,389.41","$134,218,560"
RARI/ Rarible ,6.378,-6.05 %,6.808/6.102,"118,260.03","$22,982,919"
IOTA/ IOTA ,0.6202,+0.89 %,0.6287/0.6121,"117,694.34","$1,723,864,682"
TRB/Tellor,17.669,+0.76 %,18.278/17.001,"116,990.53","$40,815,072"
RVN/ Ravencoin ,0.04854,+0.60 %,0.04973/0.04673,"116,752.63","$508,373,497"
DV/Dreamverse,0.022822,+0.78 %,0.023616/0.021002,"115,584.69","$1,428,201"
EDG/Edgeware,0.003745,-1.23 %,0.003825/0.003609,"113,717.91","$27,864,587"
GASDAO/Gas DAO,0.000011728,+1.84 %,0.000012798/0.000010786,"113,330.06",$-
DEVT/DeHorizon,0.2184,-6.46 %,0.2338/0.2079,"113,105.50","$2,054,370"
SIDUS/Sidus,0.0088413,-2.97 %,0.0094402/0.0088061,"112,958.92",$-
DOP/Drops Ownership Power,1.882,-0.23 %,1.9288/1.8144,"112,525.70","$2,213,296"
ASD/ BitMaxToken ,0.1977,-1.24 %,0.2005/0.1966,"111,285.27","$130,603,640"
WSIENNA/ Sienna ,4.09,-0.48 %,4.118/4.023,"111,039.68",$-
FTT/FTX Token,39.35,-1.10 %,39.87/38.51,"111,027.12","$5,390,641,024"
DDOS/ DisBalancer ,0.373,-2.20 %,0.3852/0.3411,"109,785.96","$328,240"
FORTH/ Ampleforth ,5.21,-0.38 %,5.34/5.1,"109,594.81","$36,240,156"
MLT/Media Licensing Token,0.19471,-3.61 %,0.206/0.19152,"109,541.96",$-
BTS/ BitShares ,0.02145,+4.83 %,0.02158/0.01956,"109,411.98","$64,234,385"
JOE/JOE,1.0258,+2.01 %,1.0771/0.9728,"109,303.55","$170,752,992"
WEST/WavesEnterprise,0.1748,-0.22 %,0.177/0.1731,"108,805.47","$7,335,643"
ARV/Ariva,0.00029815,-0.57 %,0.00030709/0.000295,"107,557.02","$14,907,500"
CELL/Cellframe Network,0.8006,-5.45 %,0.885/0.7889,"106,252.11","$22,958,597"
BOBA/Boba Network,1.077,+2.47 %,1.124/1.048,"106,197.68","$171,200,831"
YLD/YIELD App,0.2033,-4.68 %,0.2135/0.201,"106,166.57",$-
KOK/KOK,3.0154,+1.06 %,3.0989/2.8811,"105,808.52",$-
LAYER/UniLayer,0.1585,-1.49 %,0.1624/0.1549,"105,693.62","$2,840,977"
ADS/Alkimi,0.2387,-2.96 %,0.246/0.2386,"105,618.91",$-
QTC/Qitcoin,4.949,-19.14 %,6.219/4.7,"104,679.40","$4,949,000"
RAD/ Radicle ,4.163,-1.32 %,4.232/4.105,"104,494.04","$77,942,080"
TCP/Crypto Prophecies,0.03183,-4.12 %,0.03339/0.03135,"103,819.21","$705,035"
MILO/Milo Inu,0.000000042002,-2.42 %,0.0000000437/0.000000038584,"103,708.80","$16,809,200"
RLY/ Rally ,0.1441,0.00 %,0.1483/0.1401,"103,407.01","$35,817,324"
DPET/My DeFi Pet,0.321,0.00 %,0.325/0.314,"102,771.36","$4,365,600"
ZLK/Zenlink Network Token,0.414,-11.82 %,0.4767/0.3982,"102,343.58","$1,656,000"
JULD/ JulSwap ,0.017,+3.03 %,0.0177/0.0163,"102,130.70","$3,240,330"
LMR/Lumerin,0.07622,-1.02 %,0.07787/0.076,"101,978.92",$-
SUNNY/ Sunny Aggregator ,0.00176,+4.14 %,0.0019/0.00157,"101,551.24","$448,618"
NEXT/ShopNEXT,0.019109,-0.54 %,0.019218/0.019055,"101,472.49",$-
LABS/LABS Group,0.003177,+8.35 %,0.003246/0.002832,"101,224.73","$2,403,295"
OOE/OpenOcean,0.0863,-0.11 %,0.0883/0.0845,"101,161.94","$12,935,971"
XCV/XCarnival,0.03497,-3.08 %,0.036302/0.034799,"101,064.46","$92,671"
DAI/Dai,0.998,-0.01 %,0.9994/0.9961,"99,943.78","$8,649,786,664"
EPS/ Ellipsis ,0.19,-2.11 %,0.1971/0.1866,"99,822.79","$137,503,299"
DMTR/Dimitra,0.1094,-3.44 %,0.1157/0.1061,"99,282.98",$-
GFI/Goldfinch,2.3603,-2.75 %,2.4293/2.2386,"99,064.56","$11,972,013"
ROCO/Roco Finance,0.2446,-5.81 %,0.2667/0.2351,"98,495.23","$2,103,560"
HECH/Heroes Chained,0.9177,+1.97 %,0.9399/0.875,"98,059.41",$-
LIQ/LIQ Protocol,0.0169,-16.74 %,0.0207/0.0134,"97,824.57",$-
MC/Merit Circle,1.847,-1.59 %,1.897/1.777,"97,746.06","$78,667,424"
METAN/Metan Chain,0.03618,+1.42 %,0.03801/0.03487,"97,541.21",$-
NKN/ NKN ,0.18509,+0.23 %,0.19005/0.1794,"97,470.03","$129,563,000"
HOT/ Holo ,0.004432,+1.04 %,0.004504/0.004233,"96,949.57","$768,081,831"
JGN/ Juggernaut ,0.0972,+0.20 %,0.1011/0.0898,"95,151.03","$1,003,590"
AAA/Moon Rabbit,0.0001008,-1.75 %,0.00011/0.0000947,"95,009.19","$896,000"
EVRY/Evrynet,0.15508,-0.32 %,0.15582/0.15433,"94,135.19",$-
RON/Ronin Network,1.1886,+3.78 %,1.2048/1.1182,"94,019.36","$176,316,090"
SUPE/SUPE,13.0309,-6.80 %,15.3201/12.2213,"93,595.62","$13,030,900"
DUCK2/Duck DAO,0.0637,-14.15 %,0.0755/0.0599,"93,370.11",$-
NFTY/NFTY NETWORK,0.07357,-5.88 %,0.07819/0.07266,"93,066.46",$-
IDEX/IDEX,0.13588,+2.90 %,0.13815/0.13083,"92,891.05","$82,229,391"
MAHA/MahaDAO,3.624,+1.96 %,3.681/3.523,"92,575.52",$-
PROM/Prometeus,7.85,-0.50 %,7.94/7.63,"92,292.69","$48,042,000"
GRIN/ Grin ,0.1197,-1.40 %,0.1219/0.1135,"92,288.05","$12,284,883"
SBR/Saber,0.02136,+13.01 %,0.02295/0.01778,"91,964.04","$2,095,665"
WSG/ Wall Street Games ,0.0000000097,0.00 %,0.0000000101/0.0000000095,"91,705.76","$1,305,342"
DEXE/DeXe,6.139,+3.12 %,6.303/5.946,"91,625.46","$16,992,157"
XIL/ProjectX,0.02144,-10.02 %,0.03431/0.02006,"91,576.93","$480,449"
CRE8/Creaticles,0.010725,-2.53 %,0.011015/0.010709,"91,243.27",$-
FCON/Space Falcon,0.0016192,-2.42 %,0.0016948/0.0015423,"90,743.15",$-
HORD/ Hord ,0.03338,-6.62 %,0.03608/0.0323,"89,955.00","$1,014,752"
CZZ/ClassZZ,0.01683,-23.01 %,0.02187/0.00833,"89,579.18","$10,098,000"
VIDYX/vidyx,0.0027,+12.50 %,0.0029/0.0024,"89,285.82",$-
TOKE/Tokemak,14.549,-1.90 %,15.251/14.549,"88,797.82","$40,682,932"
GENS/Genshiro,0.007988,-10.97 %,0.008982/0.007569,"88,623.74","$4,211,866"
BSCPAD/BSCPAD,0.4269,+5.38 %,0.4321/0.3902,"88,474.19","$3,785,749"
CATGIRL/Catgirl,0.000000001649,-15.43 %,0.000000001954/0.000000001561,"88,370.75","$53,821,051"
CHAMP/NFT CHAMPIONS,0.028627,-0.94 %,0.029376/0.028282,"88,041.24",$-
ALEPH/Aleph.im,0.2617,+0.07 %,0.2624/0.2601,"87,825.75",$-
GMPD/GamesPad,0.0749,+7.92 %,0.0758/0.0686,"87,794.65",$-
DOGE/DogeCoin,0.140344,-1.69 %,0.14531/0.135187,"87,136.48","$18,619,545,745"
